"year","month","day","PM_Average","city"
2012,12,1,85,"Beijing"
2012,12,1,32.125,"Shanghai"
2012,12,2,243.166666666667,"Beijing"
2012,12,2,20.9166666666667,"Shanghai"
2012,12,3,57.125,"Beijing"
2012,12,3,71.5416666666667,"Shanghai"
2012,12,4,91.8333333333333,"Beijing"
2012,12,4,76.625,"Shanghai"
2012,12,5,13.875,"Beijing"
2012,12,5,72.0869565217391,"Shanghai"
2012,12,6,75.125,"Beijing"
2012,12,6,47.7916666666667,"Shanghai"
2012,12,7,54.2916666666667,"Beijing"
2012,12,7,84.5833333333333,"Shanghai"
2012,12,8,13.125,"Beijing"
2012,12,8,159.416666666667,"Shanghai"
2012,12,9,22.9565217391304,"Beijing"
2012,12,9,77.8333333333333,"Shanghai"
2012,12,10,77.25,"Beijing"
2012,12,10,66.25,"Shanghai"
2012,12,11,136,"Beijing"
2012,12,11,36.6666666666667,"Shanghai"
2012,12,12,201.125,"Beijing"
2012,12,12,51.8333333333333,"Shanghai"
2012,12,13,220.083333333333,"Beijing"
2012,12,13,30.5416666666667,"Shanghai"
2012,12,14,207.75,"Beijing"
2012,12,14,79.625,"Shanghai"
2012,12,15,267.541666666667,"Beijing"
2012,12,15,93.9583333333333,"Shanghai"
2012,12,16,132.041666666667,"Beijing"
2012,12,16,64.9166666666667,"Shanghai"
2012,12,17,27.125,"Beijing"
2012,12,17,67.3333333333333,"Shanghai"
2012,12,18,40.9583333333333,"Beijing"
2012,12,18,58.1666666666667,"Shanghai"
2012,12,19,198.166666666667,"Beijing"
2012,12,19,47.9583333333333,"Shanghai"
2012,12,20,243.130434782609,"Beijing"
2012,12,20,26.9583333333333,"Shanghai"
2012,12,21,115,"Beijing"
2012,12,21,68.4166666666667,"Shanghai"
2012,12,22,24.2083333333333,"Beijing"
2012,12,22,65.2083333333333,"Shanghai"
2012,12,23,11.8,"Beijing"
2012,12,23,100.416666666667,"Shanghai"
2012,12,24,NA,"Beijing"
2012,12,24,119.25,"Shanghai"
2012,12,25,NA,"Beijing"
2012,12,25,81.3333333333333,"Shanghai"
2012,12,26,NA,"Beijing"
2012,12,26,28,"Shanghai"
2012,12,27,NA,"Beijing"
2012,12,27,20.8333333333333,"Shanghai"
2012,12,28,241.833333333333,"Beijing"
2012,12,28,50.0833333333333,"Shanghai"
2012,12,29,32.75,"Beijing"
2012,12,29,56.75,"Shanghai"
2012,12,30,22,"Beijing"
2012,12,30,74.375,"Shanghai"
2012,12,31,84.25,"Beijing"
2012,12,31,63.8333333333333,"Shanghai"
2013,1,1,15.8333333333333,"Beijing"
2013,1,1,77.8823529411765,"Shanghai"
2013,1,2,18.625,"Beijing"
2013,1,2,52.1363636363636,"Shanghai"
2013,1,3,25.0833333333333,"Beijing"
2013,1,3,40.6388888888889,"Shanghai"
2013,1,4,85.5,"Beijing"
2013,1,4,46.4027777777778,"Shanghai"
2013,1,5,61.1666666666667,"Beijing"
2013,1,5,49.1538461538462,"Shanghai"
2013,1,6,139.958333333333,"Beijing"
2013,1,6,86.375,"Shanghai"
2013,1,7,146.166666666667,"Beijing"
2013,1,7,141.222222222222,"Shanghai"
2013,1,8,118.833333333333,"Beijing"
2013,1,8,116.546875,"Shanghai"
2013,1,9,61.9166666666667,"Beijing"
2013,1,9,95.0983606557377,"Shanghai"
2013,1,10,248.291666666667,"Beijing"
2013,1,10,53.0151515151515,"Shanghai"
2013,1,11,361.25,"Beijing"
2013,1,11,47.0714285714286,"Shanghai"
2013,1,12,568.565217391304,"Beijing"
2013,1,12,161.80303030303,"Shanghai"
2013,1,13,416.260869565217,"Beijing"
2013,1,13,55.0757575757576,"Shanghai"
2013,1,14,299.5,"Beijing"
2013,1,14,130.190476190476,"Shanghai"
2013,1,15,114.95652173913,"Beijing"
2013,1,15,111.375,"Shanghai"
2013,1,16,112,"Beijing"
2013,1,16,194.763888888889,"Shanghai"
2013,1,17,70.8333333333333,"Beijing"
2013,1,17,52.9090909090909,"Shanghai"
2013,1,18,243.271428571429,"Beijing"
2013,1,18,102.785714285714,"Shanghai"
2013,1,19,178.929577464789,"Beijing"
2013,1,19,79.4090909090909,"Shanghai"
2013,1,20,92.8194444444444,"Beijing"
2013,1,20,36.9305555555556,"Shanghai"
2013,1,21,127.422535211268,"Beijing"
2013,1,21,108.652777777778,"Shanghai"
2013,1,22,174.694444444444,"Beijing"
2013,1,22,115.732394366197,"Shanghai"
2013,1,23,344.75,"Beijing"
2013,1,23,147.708333333333,"Shanghai"
2013,1,24,18.7222222222222,"Beijing"
2013,1,24,199.666666666667,"Shanghai"
2013,1,25,64.5142857142857,"Beijing"
2013,1,25,181.777777777778,"Shanghai"
2013,1,26,144.347222222222,"Beijing"
2013,1,26,143.486111111111,"Shanghai"
2013,1,27,273.527777777778,"Beijing"
2013,1,27,37.7384615384615,"Shanghai"
2013,1,28,366.333333333333,"Beijing"
2013,1,28,48.5416666666667,"Shanghai"
2013,1,29,393.2,"Beijing"
2013,1,29,101.097222222222,"Shanghai"
2013,1,30,248.857142857143,"Beijing"
2013,1,30,185.328571428571,"Shanghai"
2013,1,31,159.391304347826,"Beijing"
2013,1,31,37.4366197183099,"Shanghai"
2013,2,1,28.765625,"Beijing"
2013,2,1,86.7272727272727,"Shanghai"
2013,2,2,42.1111111111111,"Beijing"
2013,2,2,56.7777777777778,"Shanghai"
2013,2,3,171.986111111111,"Beijing"
2013,2,3,23.4166666666667,"Shanghai"
2013,2,4,38.969696969697,"Beijing"
2013,2,4,60.8970588235294,"Shanghai"
2013,2,5,81.7571428571429,"Beijing"
2013,2,5,35.2727272727273,"Shanghai"
2013,2,6,80.4117647058823,"Beijing"
2013,2,6,58.7361111111111,"Shanghai"
2013,2,7,10.3055555555556,"Beijing"
2013,2,7,60.1,"Shanghai"
2013,2,8,52.9714285714286,"Beijing"
2013,2,8,24.8936170212766,"Shanghai"
2013,2,9,176.6,"Beijing"
2013,2,9,48.936170212766,"Shanghai"
2013,2,10,60.4027777777778,"Beijing"
2013,2,10,149.25,"Shanghai"
2013,2,11,60.2777777777778,"Beijing"
2013,2,11,52.4166666666667,"Shanghai"
2013,2,12,114.791666666667,"Beijing"
2013,2,12,44,"Shanghai"
2013,2,13,285.208333333333,"Beijing"
2013,2,13,93.1458333333333,"Shanghai"
2013,2,14,75.7794117647059,"Beijing"
2013,2,14,87.2083333333333,"Shanghai"
2013,2,15,36.4492753623188,"Beijing"
2013,2,15,68.7291666666667,"Shanghai"
2013,2,16,118.805555555556,"Beijing"
2013,2,16,47,"Shanghai"
2013,2,17,116.013888888889,"Beijing"
2013,2,17,45.3125,"Shanghai"
2013,2,18,20.0555555555556,"Beijing"
2013,2,18,44.4375,"Shanghai"
2013,2,19,29,"Beijing"
2013,2,19,17.2083333333333,"Shanghai"
2013,2,20,72.0882352941177,"Beijing"
2013,2,20,53.6491228070175,"Shanghai"
2013,2,21,184.428571428571,"Beijing"
2013,2,21,61.2777777777778,"Shanghai"
2013,2,22,75.1527777777778,"Beijing"
2013,2,22,86.0833333333333,"Shanghai"
2013,2,23,123.347826086957,"Beijing"
2013,2,23,161.166666666667,"Shanghai"
2013,2,24,306.353846153846,"Beijing"
2013,2,24,89.875,"Shanghai"
2013,2,25,143.25,"Beijing"
2013,2,25,30.9142857142857,"Shanghai"
2013,2,26,199.069444444444,"Beijing"
2013,2,26,43.5833333333333,"Shanghai"
2013,2,27,229.444444444444,"Beijing"
2013,2,27,38.7361111111111,"Shanghai"
2013,2,28,285.293103448276,"Beijing"
2013,2,28,54.8620689655172,"Shanghai"
2013,3,1,8.39655172413793,"Beijing"
2013,3,1,44.7241379310345,"Shanghai"
2013,3,2,41.0441176470588,"Beijing"
2013,3,2,23.0454545454545,"Shanghai"
2013,3,3,97.2096774193548,"Beijing"
2013,3,3,64.6029411764706,"Shanghai"
2013,3,4,24.84375,"Beijing"
2013,3,4,119.742424242424,"Shanghai"
2013,3,5,171.279069767442,"Beijing"
2013,3,5,146.957142857143,"Shanghai"
2013,3,6,212.789473684211,"Beijing"
2013,3,6,85.125,"Shanghai"
2013,3,7,301.311827956989,"Beijing"
2013,3,7,153.328571428571,"Shanghai"
2013,3,8,204.869565217391,"Beijing"
2013,3,8,154.263888888889,"Shanghai"
2013,3,9,59.4,"Beijing"
2013,3,9,122.527777777778,"Shanghai"
2013,3,10,40.7604166666667,"Beijing"
2013,3,10,46.9583333333333,"Shanghai"
2013,3,11,117.927083333333,"Beijing"
2013,3,11,22.8333333333333,"Shanghai"
2013,3,12,134.104166666667,"Beijing"
2013,3,12,48.4237288135593,"Shanghai"
2013,3,13,21.0208333333333,"Beijing"
2013,3,13,49.9154929577465,"Shanghai"
2013,3,14,102.425531914894,"Beijing"
2013,3,14,30.3194444444444,"Shanghai"
2013,3,15,237.666666666667,"Beijing"
2013,3,15,38.7424242424242,"Shanghai"
2013,3,16,248.042105263158,"Beijing"
2013,3,16,51.3888888888889,"Shanghai"
2013,3,17,319.425531914894,"Beijing"
2013,3,17,55.7571428571429,"Shanghai"
2013,3,18,56.7916666666667,"Beijing"
2013,3,18,62.1481481481481,"Shanghai"
2013,3,19,42.8191489361702,"Beijing"
2013,3,19,72.125,"Shanghai"
2013,3,20,56.9270833333333,"Beijing"
2013,3,20,64.5142857142857,"Shanghai"
2013,3,21,141.895833333333,"Beijing"
2013,3,21,25.2857142857143,"Shanghai"
2013,3,22,79.3157894736842,"Beijing"
2013,3,22,78.703125,"Shanghai"
2013,3,23,51.8541666666667,"Beijing"
2013,3,23,63.9142857142857,"Shanghai"
2013,3,24,21.1666666666667,"Beijing"
2013,3,24,70.4393939393939,"Shanghai"
2013,3,25,104.691489361702,"Beijing"
2013,3,25,32.8723404255319,"Shanghai"
2013,3,26,176.821052631579,"Beijing"
2013,3,26,18.6666666666667,"Shanghai"
2013,3,27,85.0208333333333,"Beijing"
2013,3,27,57.8115942028985,"Shanghai"
2013,3,28,33.6315789473684,"Beijing"
2013,3,28,80.6911764705882,"Shanghai"
2013,3,29,91.8723404255319,"Beijing"
2013,3,29,42.8055555555556,"Shanghai"
2013,3,30,83.3052631578947,"Beijing"
2013,3,30,28.25,"Shanghai"
2013,3,31,186.515789473684,"Beijing"
2013,3,31,37.2916666666667,"Shanghai"
2013,4,1,88.59375,"Beijing"
2013,4,1,57.6896551724138,"Shanghai"
2013,4,2,109.292134831461,"Beijing"
2013,4,2,70.0483870967742,"Shanghai"
2013,4,3,121.333333333333,"Beijing"
2013,4,3,39.2058823529412,"Shanghai"
2013,4,4,75.5,"Beijing"
2013,4,4,33.9027777777778,"Shanghai"
2013,4,5,55.28125,"Beijing"
2013,4,5,26.0714285714286,"Shanghai"
2013,4,6,14.2526315789474,"Beijing"
2013,4,6,40.6944444444444,"Shanghai"
2013,4,7,79.90625,"Beijing"
2013,4,7,64.3181818181818,"Shanghai"
2013,4,8,20.9894736842105,"Beijing"
2013,4,8,76.0740740740741,"Shanghai"
2013,4,9,11.8645833333333,"Beijing"
2013,4,9,61.2428571428571,"Shanghai"
2013,4,10,13.96875,"Beijing"
2013,4,10,53.8169014084507,"Shanghai"
2013,4,11,21.1860465116279,"Beijing"
2013,4,11,80.6857142857143,"Shanghai"
2013,4,12,54.956043956044,"Beijing"
2013,4,12,99.8095238095238,"Shanghai"
2013,4,13,60.2315789473684,"Beijing"
2013,4,13,90.5694444444444,"Shanghai"
2013,4,14,34.6451612903226,"Beijing"
2013,4,14,63.2083333333333,"Shanghai"
2013,4,15,71.2446808510638,"Beijing"
2013,4,15,93.7638888888889,"Shanghai"
2013,4,16,60.4945054945055,"Beijing"
2013,4,16,57.3285714285714,"Shanghai"
2013,4,17,48.0561797752809,"Beijing"
2013,4,17,106.111111111111,"Shanghai"
2013,4,18,12.7849462365591,"Beijing"
2013,4,18,78.6323529411765,"Shanghai"
2013,4,19,51.2134831460674,"Beijing"
2013,4,19,27.7462686567164,"Shanghai"
2013,4,20,73.8404255319149,"Beijing"
2013,4,20,25.5714285714286,"Shanghai"
2013,4,21,126.955555555556,"Beijing"
2013,4,21,58.2253521126761,"Shanghai"
2013,4,22,158.533333333333,"Beijing"
2013,4,22,47.6461538461538,"Shanghai"
2013,4,23,189.563829787234,"Beijing"
2013,4,23,87.2173913043478,"Shanghai"
2013,4,24,73.2105263157895,"Beijing"
2013,4,24,101.228571428571,"Shanghai"
2013,4,25,14.2608695652174,"Beijing"
2013,4,25,97.7285714285714,"Shanghai"
2013,4,26,68.3789473684211,"Beijing"
2013,4,26,50.7462686567164,"Shanghai"
2013,4,27,67.3260869565217,"Beijing"
2013,4,27,48.0277777777778,"Shanghai"
2013,4,28,68.1505376344086,"Beijing"
2013,4,28,41.7,"Shanghai"
2013,4,29,21.2795698924731,"Beijing"
2013,4,29,81.8142857142857,"Shanghai"
2013,4,30,20.46875,"Beijing"
2013,4,30,34.031746031746,"Shanghai"
2013,5,1,40.5208333333333,"Beijing"
2013,5,1,35.3239436619718,"Shanghai"
2013,5,2,76.9270833333333,"Beijing"
2013,5,2,36.2352941176471,"Shanghai"
2013,5,3,60.4315789473684,"Beijing"
2013,5,3,39.7042253521127,"Shanghai"
2013,5,4,87.03125,"Beijing"
2013,5,4,39.3650793650794,"Shanghai"
2013,5,5,195.489583333333,"Beijing"
2013,5,5,48.0140845070423,"Shanghai"
2013,5,6,227.322916666667,"Beijing"
2013,5,6,50.2571428571429,"Shanghai"
2013,5,7,205.586956521739,"Beijing"
2013,5,7,47.8732394366197,"Shanghai"
2013,5,8,148.569892473118,"Beijing"
2013,5,8,36.6231884057971,"Shanghai"
2013,5,9,53.8315789473684,"Beijing"
2013,5,9,51.969696969697,"Shanghai"
2013,5,10,50.031914893617,"Beijing"
2013,5,10,123.698412698413,"Shanghai"
2013,5,11,48.09375,"Beijing"
2013,5,11,138.202898550725,"Shanghai"
2013,5,12,52.15625,"Beijing"
2013,5,12,103.776119402985,"Shanghai"
2013,5,13,102.333333333333,"Beijing"
2013,5,13,61.1774193548387,"Shanghai"
2013,5,14,54.4270833333333,"Beijing"
2013,5,14,39.7285714285714,"Shanghai"
2013,5,15,80.0421052631579,"Beijing"
2013,5,15,26.5441176470588,"Shanghai"
2013,5,16,63.6041666666667,"Beijing"
2013,5,16,18.4126984126984,"Shanghai"
2013,5,17,117.139534883721,"Beijing"
2013,5,17,28.8550724637681,"Shanghai"
2013,5,18,106.977528089888,"Beijing"
2013,5,18,48.9285714285714,"Shanghai"
2013,5,19,60.6979166666667,"Beijing"
2013,5,19,97.7042253521127,"Shanghai"
2013,5,20,45.2967032967033,"Beijing"
2013,5,20,112.521126760563,"Shanghai"
2013,5,21,108.154761904762,"Beijing"
2013,5,21,92.5774647887324,"Shanghai"
2013,5,22,75.2604166666667,"Beijing"
2013,5,22,53.7746478873239,"Shanghai"
2013,5,23,88.1145833333333,"Beijing"
2013,5,23,38.9705882352941,"Shanghai"
2013,5,24,122.104166666667,"Beijing"
2013,5,24,55.1029411764706,"Shanghai"
2013,5,25,68.59375,"Beijing"
2013,5,25,33.7323943661972,"Shanghai"
2013,5,26,101.770833333333,"Beijing"
2013,5,26,39.2394366197183,"Shanghai"
2013,5,27,68.0120481927711,"Beijing"
2013,5,27,30.2666666666667,"Shanghai"
2013,5,28,74.2236842105263,"Beijing"
2013,5,28,61.5409836065574,"Shanghai"
2013,5,29,16.03125,"Beijing"
2013,5,29,102.811594202899,"Shanghai"
2013,5,30,61.1875,"Beijing"
2013,5,30,39.6984126984127,"Shanghai"
2013,5,31,94.8229166666667,"Beijing"
2013,5,31,41.0869565217391,"Shanghai"
2013,6,1,74.8526315789474,"Beijing"
2013,6,1,93.3194444444444,"Shanghai"
2013,6,2,165.6,"Beijing"
2013,6,2,38.8888888888889,"Shanghai"
2013,6,3,131.083333333333,"Beijing"
2013,6,3,60.2394366197183,"Shanghai"
2013,6,4,123.915492957746,"Beijing"
2013,6,4,30.875,"Shanghai"
2013,6,5,134,"Beijing"
2013,6,5,23.203125,"Shanghai"
2013,6,6,146.565789473684,"Beijing"
2013,6,6,19.1388888888889,"Shanghai"
2013,6,7,130.284210526316,"Beijing"
2013,6,7,13.3428571428571,"Shanghai"
2013,6,8,167.03125,"Beijing"
2013,6,8,29.7083333333333,"Shanghai"
2013,6,9,47.2795698924731,"Beijing"
2013,6,9,45.0416666666667,"Shanghai"
2013,6,10,28.5208333333333,"Beijing"
2013,6,10,32.6944444444444,"Shanghai"
2013,6,11,62.2857142857143,"Beijing"
2013,6,11,127.125,"Shanghai"
2013,6,12,67.7777777777778,"Beijing"
2013,6,12,123.805555555556,"Shanghai"
2013,6,13,106.619718309859,"Beijing"
2013,6,13,63.875,"Shanghai"
2013,6,14,111.1,"Beijing"
2013,6,14,32.2816901408451,"Shanghai"
2013,6,15,132.916666666667,"Beijing"
2013,6,15,25.3472222222222,"Shanghai"
2013,6,16,176.180555555556,"Beijing"
2013,6,16,59.4027777777778,"Shanghai"
2013,6,17,38.6065573770492,"Beijing"
2013,6,17,73.0138888888889,"Shanghai"
2013,6,18,52.320987654321,"Beijing"
2013,6,18,73.4583333333333,"Shanghai"
2013,6,19,51.6041666666667,"Beijing"
2013,6,19,101.444444444444,"Shanghai"
2013,6,20,86.968085106383,"Beijing"
2013,6,20,66.6388888888889,"Shanghai"
2013,6,21,72.1145833333333,"Beijing"
2013,6,21,45.6111111111111,"Shanghai"
2013,6,22,55.3789473684211,"Beijing"
2013,6,22,58.5555555555556,"Shanghai"
2013,6,23,68.0888888888889,"Beijing"
2013,6,23,72.5492957746479,"Shanghai"
2013,6,24,105.113924050633,"Beijing"
2013,6,24,64.2957746478873,"Shanghai"
2013,6,25,127.666666666667,"Beijing"
2013,6,25,41.969696969697,"Shanghai"
2013,6,26,169.05376344086,"Beijing"
2013,6,26,25.0724637681159,"Shanghai"
2013,6,27,98.0722891566265,"Beijing"
2013,6,27,16.1,"Shanghai"
2013,6,28,322.270833333333,"Beijing"
2013,6,28,16.0298507462687,"Shanghai"
2013,6,29,106.46875,"Beijing"
2013,6,29,29.0294117647059,"Shanghai"
2013,6,30,178.222222222222,"Beijing"
2013,6,30,54.8157894736842,"Shanghai"
2013,7,1,154.359550561798,"Beijing"
2013,7,1,91.5333333333333,"Shanghai"
2013,7,2,15.4166666666667,"Beijing"
2013,7,2,54.5294117647059,"Shanghai"
2013,7,3,32.0833333333333,"Beijing"
2013,7,3,43.0714285714286,"Shanghai"
2013,7,4,29.3125,"Beijing"
2013,7,4,46.3676470588235,"Shanghai"
2013,7,5,21.1875,"Beijing"
2013,7,5,34.6376811594203,"Shanghai"
2013,7,6,64.4375,"Beijing"
2013,7,6,42.5942028985507,"Shanghai"
2013,7,7,101.752688172043,"Beijing"
2013,7,7,45.2941176470588,"Shanghai"
2013,7,8,94.1354166666667,"Beijing"
2013,7,8,40.4923076923077,"Shanghai"
2013,7,9,85.1368421052632,"Beijing"
2013,7,9,43.169014084507,"Shanghai"
2013,7,10,34.4583333333333,"Beijing"
2013,7,10,43.231884057971,"Shanghai"
2013,7,11,38.0533333333333,"Beijing"
2013,7,11,39.865671641791,"Shanghai"
2013,7,12,86.0266666666667,"Beijing"
2013,7,12,20.2676056338028,"Shanghai"
2013,7,13,124.802083333333,"Beijing"
2013,7,13,14.1911764705882,"Shanghai"
2013,7,14,96.563829787234,"Beijing"
2013,7,14,15.0909090909091,"Shanghai"
2013,7,15,60.8988764044944,"Beijing"
2013,7,15,18.5151515151515,"Shanghai"
2013,7,16,23.125,"Beijing"
2013,7,16,24.3382352941176,"Shanghai"
2013,7,17,48.9263157894737,"Beijing"
2013,7,17,25.8611111111111,"Shanghai"
2013,7,18,157.677083333333,"Beijing"
2013,7,18,15.2285714285714,"Shanghai"
2013,7,19,148.552083333333,"Beijing"
2013,7,19,17.8125,"Shanghai"
2013,7,20,111.610526315789,"Beijing"
2013,7,20,34.2028985507246,"Shanghai"
2013,7,21,82.2197802197802,"Beijing"
2013,7,21,41,"Shanghai"
2013,7,22,106.706666666667,"Beijing"
2013,7,22,29.2881355932203,"Shanghai"
2013,7,23,44.8958333333333,"Beijing"
2013,7,23,35.2068965517241,"Shanghai"
2013,7,24,46.3522727272727,"Beijing"
2013,7,24,44.9411764705882,"Shanghai"
2013,7,25,40.625,"Beijing"
2013,7,25,61.9242424242424,"Shanghai"
2013,7,26,57.9375,"Beijing"
2013,7,26,76.8571428571429,"Shanghai"
2013,7,27,116.835820895522,"Beijing"
2013,7,27,87.1694915254237,"Shanghai"
2013,7,28,70.8214285714286,"Beijing"
2013,7,28,49.7903225806452,"Shanghai"
2013,7,29,66.3673469387755,"Beijing"
2013,7,29,49.9814814814815,"Shanghai"
2013,7,30,132.15873015873,"Beijing"
2013,7,30,45.1311475409836,"Shanghai"
2013,7,31,53.9014084507042,"Beijing"
2013,7,31,48.1666666666667,"Shanghai"
2013,8,1,41.1728395061728,"Beijing"
2013,8,1,36.5735294117647,"Shanghai"
2013,8,2,77.2765957446808,"Beijing"
2013,8,2,19.7777777777778,"Shanghai"
2013,8,3,33.8854166666667,"Beijing"
2013,8,3,22.6666666666667,"Shanghai"
2013,8,4,93.4895833333333,"Beijing"
2013,8,4,29,"Shanghai"
2013,8,5,43.0470588235294,"Beijing"
2013,8,5,43.5285714285714,"Shanghai"
2013,8,6,168.278481012658,"Beijing"
2013,8,6,52.4142857142857,"Shanghai"
2013,8,7,32.1111111111111,"Beijing"
2013,8,7,73.6197183098592,"Shanghai"
2013,8,8,39.6041666666667,"Beijing"
2013,8,8,64.2361111111111,"Shanghai"
2013,8,9,43.3913043478261,"Beijing"
2013,8,9,78.6666666666667,"Shanghai"
2013,8,10,97.0879120879121,"Beijing"
2013,8,10,54.7222222222222,"Shanghai"
2013,8,11,153.055555555556,"Beijing"
2013,8,11,56.830985915493,"Shanghai"
2013,8,12,61.9518072289157,"Beijing"
2013,8,12,17.3823529411765,"Shanghai"
2013,8,13,94.2553191489362,"Beijing"
2013,8,13,14.5285714285714,"Shanghai"
2013,8,14,86.2083333333333,"Beijing"
2013,8,14,11.8714285714286,"Shanghai"
2013,8,15,142.635416666667,"Beijing"
2013,8,15,15.3939393939394,"Shanghai"
2013,8,16,139.5,"Beijing"
2013,8,16,13.1666666666667,"Shanghai"
2013,8,17,41.84375,"Beijing"
2013,8,17,21.5492957746479,"Shanghai"
2013,8,18,15.3894736842105,"Beijing"
2013,8,18,22.3913043478261,"Shanghai"
2013,8,19,25.9479166666667,"Beijing"
2013,8,19,7.85245901639344,"Shanghai"
2013,8,20,93.8494623655914,"Beijing"
2013,8,20,12.2063492063492,"Shanghai"
2013,8,21,97.3473684210526,"Beijing"
2013,8,21,14.3521126760563,"Shanghai"
2013,8,22,108.29347826087,"Beijing"
2013,8,22,13.4571428571429,"Shanghai"
2013,8,23,52.3863636363636,"Beijing"
2013,8,23,17.2083333333333,"Shanghai"
2013,8,24,37.5416666666667,"Beijing"
2013,8,24,30.2388059701493,"Shanghai"
2013,8,25,42.4479166666667,"Beijing"
2013,8,25,43.5230769230769,"Shanghai"
2013,8,26,55.0416666666667,"Beijing"
2013,8,26,31.5857142857143,"Shanghai"
2013,8,27,55.25,"Beijing"
2013,8,27,30.4929577464789,"Shanghai"
2013,8,28,76.9166666666667,"Beijing"
2013,8,28,31.3428571428571,"Shanghai"
2013,8,29,28.5104166666667,"Beijing"
2013,8,29,35.1594202898551,"Shanghai"
2013,8,30,11.9891304347826,"Beijing"
2013,8,30,64.1230769230769,"Shanghai"
2013,8,31,22.90625,"Beijing"
2013,8,31,18.359375,"Shanghai"
2013,9,1,46.3854166666667,"Beijing"
2013,9,1,14.8444444444444,"Shanghai"
2013,9,2,58.7083333333333,"Beijing"
2013,9,2,16.7872340425532,"Shanghai"
2013,9,3,100.90625,"Beijing"
2013,9,3,29.8852459016393,"Shanghai"
2013,9,4,71.2395833333333,"Beijing"
2013,9,4,15.1884057971014,"Shanghai"
2013,9,5,22.625,"Beijing"
2013,9,5,23.8571428571429,"Shanghai"
2013,9,6,74.0208333333333,"Beijing"
2013,9,6,23.5070422535211,"Shanghai"
2013,9,7,76.2604166666667,"Beijing"
2013,9,7,46.9857142857143,"Shanghai"
2013,9,8,109.072916666667,"Beijing"
2013,9,8,26.3188405797101,"Shanghai"
2013,9,9,82.3260869565217,"Beijing"
2013,9,9,40.5652173913044,"Shanghai"
2013,9,10,59.314606741573,"Beijing"
2013,9,10,47.530303030303,"Shanghai"
2013,9,11,73.6,"Beijing"
2013,9,11,45.6428571428571,"Shanghai"
2013,9,12,149.408602150538,"Beijing"
2013,9,12,25.0298507462687,"Shanghai"
2013,9,13,99.4787234042553,"Beijing"
2013,9,13,41.7205882352941,"Shanghai"
2013,9,14,61.5104166666667,"Beijing"
2013,9,14,38.7391304347826,"Shanghai"
2013,9,15,21.6458333333333,"Beijing"
2013,9,15,38.7,"Shanghai"
2013,9,16,54.5425531914894,"Beijing"
2013,9,16,38.5072463768116,"Shanghai"
2013,9,17,94.0224719101124,"Beijing"
2013,9,17,15.4705882352941,"Shanghai"
2013,9,18,107.84375,"Beijing"
2013,9,18,16.5797101449275,"Shanghai"
2013,9,19,119.03125,"Beijing"
2013,9,19,22.0285714285714,"Shanghai"
2013,9,20,57.75,"Beijing"
2013,9,20,21.6197183098592,"Shanghai"
2013,9,21,50.1770833333333,"Beijing"
2013,9,21,21.4285714285714,"Shanghai"
2013,9,22,87.3020833333333,"Beijing"
2013,9,22,21.7605633802817,"Shanghai"
2013,9,23,34.3541666666667,"Beijing"
2013,9,23,13.3235294117647,"Shanghai"
2013,9,24,12.0425531914894,"Beijing"
2013,9,24,30.134328358209,"Shanghai"
2013,9,25,13.5416666666667,"Beijing"
2013,9,25,13.5357142857143,"Shanghai"
2013,9,26,52.9263157894737,"Beijing"
2013,9,26,24.7746478873239,"Shanghai"
2013,9,27,185.416666666667,"Beijing"
2013,9,27,19.4057971014493,"Shanghai"
2013,9,28,232.857142857143,"Beijing"
2013,9,28,53.5492957746479,"Shanghai"
2013,9,29,219.610526315789,"Beijing"
2013,9,29,78.5942028985507,"Shanghai"
2013,9,30,144.547945205479,"Beijing"
2013,9,30,27.3623188405797,"Shanghai"
2013,10,1,68.4270833333333,"Beijing"
2013,10,1,36.1014492753623,"Shanghai"
2013,10,2,17.3958333333333,"Beijing"
2013,10,2,60.4428571428571,"Shanghai"
2013,10,3,61.7916666666667,"Beijing"
2013,10,3,12.231884057971,"Shanghai"
2013,10,4,162.083333333333,"Beijing"
2013,10,4,17.2878787878788,"Shanghai"
2013,10,5,291.084210526316,"Beijing"
2013,10,5,30.0579710144928,"Shanghai"
2013,10,6,217.71875,"Beijing"
2013,10,6,18.35,"Shanghai"
2013,10,7,101.927083333333,"Beijing"
2013,10,7,11.0746268656716,"Shanghai"
2013,10,8,71.6222222222222,"Beijing"
2013,10,8,10.1475409836066,"Shanghai"
2013,10,9,145.78125,"Beijing"
2013,10,9,38.1449275362319,"Shanghai"
2013,10,10,75.9270833333333,"Beijing"
2013,10,10,55.7464788732394,"Shanghai"
2013,10,11,59.59375,"Beijing"
2013,10,11,104.4,"Shanghai"
2013,10,12,69.5416666666667,"Beijing"
2013,10,12,21.7183098591549,"Shanghai"
2013,10,13,55.21875,"Beijing"
2013,10,13,22.2463768115942,"Shanghai"
2013,10,14,37.0736842105263,"Beijing"
2013,10,14,27.0704225352113,"Shanghai"
2013,10,15,21.8854166666667,"Beijing"
2013,10,15,20.7611940298507,"Shanghai"
2013,10,16,58.0243902439024,"Beijing"
2013,10,16,23.9166666666667,"Shanghai"
2013,10,17,158.035294117647,"Beijing"
2013,10,17,22.7428571428571,"Shanghai"
2013,10,18,235.697916666667,"Beijing"
2013,10,18,18.6716417910448,"Shanghai"
2013,10,19,62.7083333333333,"Beijing"
2013,10,19,22.0142857142857,"Shanghai"
